Name,Likelihood,Duplication,Loss,Transfer
norR,-141.271,1e-07,0.244863,0.157696
rusA_1_1,-54.6535,1e-07,0.269946,0.236885
group_8226_1,-26.7034,1e-07,0.237698,0.51729
group_3892_1,-42.8907,1e-07,0.264849,0.51529
virA,-9.84565,0.1,0.2,0.1
group_3504_2,-14.4384,1e-07,0.476062,1e-07
yigG,-28.2625,1e-07,0.288866,0.0213675
group_6059,-134.887,1e-07,0.170077,0.176386
group_11419_2,-40.0383,1e-07,0.363493,0.427306
group_11632,-39.1148,1e-07,0.740834,1
group_1911_5,-24.3573,1e-07,0.205604,0.0512832
group_5246_1,-14.2449,1e-07,0.217304,0.533792
group_4316,-29.8326,1e-07,0.484649,0.260947
iolE,-14.2025,1e-07,0.234109,0.530427
casE,-83.445,1e-07,0.227577,0.182334
yihP_1,-70.6288,1e-07,0.2759,0.0815051
group_3042_1,-17.2053,1e-07,0.515225,0.171278
srlR_5,-131.329,1e-07,0.251264,0.127244
rmf,-67.9714,1e-07,0.137214,0.0318727
group_438,-34.0385,1e-07,0.260647,0.522326
group_7498_2,-14.0635,1e-07,0.344366,0.474034
group_12458,-41.9879,1e-07,0.394111,0.421752
tdcE,-154.595,1e-07,0.274536,0.136174
speB,-193.519,1e-07,0.293544,0.285108
group_6260,-83.0537,1e-07,0.301149,0.0444042
group_6915,-14.1906,1e-07,0.242499,0.528273
group_35_6,-29.024,1e-07,0.239679,0.521999
phnL,-140.636,1e-07,0.204688,0.221037
group_8432,-14.0228,1e-07,0.348157,0.472267
mtfA,-145.969,1e-07,0.227908,0.219269
group_6363_4,-27.7287,0.00290981,0.227917,0.269161
group_5448_5,-122.36,1e-07,0.24135,0.256034
group_4276_1,-22.2987,1e-07,0.559846,1e-07
group_1696_1,-17.5653,1e-07,0.242806,0.263987
group_2234,-19.2941,1e-07,0.64118,1
group_7423,-14.0692,1e-07,0.346347,0.472422
group_5944,-16.6113,1e-07,0.152992,0.517656
group_706,-124.579,1e-07,0.43402,0.402195
group_3971,-14.2474,1e-07,0.216991,0.533791
group_3779_15,-63.6631,1e-07,0.265532,0.229252
group_113_4,-138.69,1e-07,0.19245,0.212986
group_2366_4,-23.8689,1e-07,0.195269,0.184975
group_7436,-145.482,1e-07,0.241213,0.241142
rsd,-65.7228,0.00926694,0.206644,0.080289
group_9818,-14.1891,1e-07,0.231676,0.531154
group_5175_2,-21.1719,1e-07,0.174957,0.528503
group_11827_2,-19.3337,1e-07,0.561676,1
group_765_4,-126.4,1e-07,0.34375,0.518496
group_8481,-111.078,1e-07,0.250047,0.518379
group_6975_4,-53.4192,1e-07,0.286958,0.205191
group_3751_2,-26.4725,1e-07,0.47419,0.311905
group_3681_2,-14.2156,1e-07,0.226216,0.53219
group_5569_2,-11.0608,0.1,0.2,0.1
rpmC,-65.1177,1e-07,0.246076,0.0391565
group_871_8,-14.2169,1e-07,0.227992,0.531642
group_4265,-90.5178,1e-07,0.249368,0.244064
pvuIIM,-14.2389,1e-07,0.22072,0.533212
group_3414_4,-61.6144,1e-07,0.113744,0.422016
group_3878,-36.0365,1e-07,0.327371,0.459384
group_5241_1,-14.2441,1e-07,0.218187,0.533619
group_3171_2,-84.6589,1e-07,0.239179,0.511291
group_2606_1,-145.158,1e-07,0.262773,0.217522
group_6721,-41.6177,1e-07,0.353342,0.421679
group_3605,-14.2432,1e-07,0.218616,0.533574
group_6425_3,-14.1699,1e-07,0.240137,0.529326
ygcS_2,-97.6589,1e-07,0.204517,0.0641523
group_111_1,-167.542,1e-07,0.248296,0.515075
group_3939_3,-14.2439,1e-07,0.218077,0.533663
group_8320,-11.4061,1e-07,0.543149,1e-07
group_6668_4,-67.3104,1e-07,0.177119,0.524408
group_4556_2,-26.744,1e-07,0.314514,0.146781
group_7314_4,-29.8938,1e-07,0.236513,0.249729
group_12473,-93.5277,1e-07,0.206836,0.0481813
group_4227_2,-13.914,1e-07,0.371619,0.457101
cysT,-164.383,1e-07,0.246794,0.206008
ccmF_1,-149.214,1e-07,0.243058,0.20309
group_2096_2,-42.6607,1e-07,0.37168,0.413069
group_9850_1,-29.6283,1e-07,0.527342,1
group_6149_1,-23.9589,1e-07,0.324498,0.49374
group_2401_4,-118.173,1e-07,0.210324,0.523703
mdh_1,-108.582,1e-07,0.116157,0.177469
pglA_2,-16.7441,0.00290576,0.207611,0.271278
group_5180_2,-13.9573,1e-07,0.387925,0.441298
group_4706,-12.9581,0.1,0.2,0.1
group_1472,-9.84565,0.1,0.2,0.1
group_4953_3,-30.4581,1e-07,0.303105,0.0668293
group_2275,-18.7538,1e-07,0.328035,0.489719
group_3533,-124.776,1e-07,0.215711,0.181373
group_4303_1,-48.3769,1e-07,0.293179,0.503933
group_3912,-50.9044,1e-07,0.221043,0.260016
group_5729_2,-16.5256,1e-07,0.505502,0.154072
group_6115_4,-29.4345,1e-07,0.288963,0.121671
group_1822_1,-13.1438,1e-07,0.451032,0.338297
group_785_1,-19.2656,1e-07,0.31061,0.500834
fixB_1,-108.312,1e-07,0.171503,0.15145
group_6569_1,-136.204,1e-07,0.452329,0.275856
group_6955_1,-19.3768,1e-07,0.531436,1
group_1833,-67.778,1e-07,0.506307,0.236434
ftsE,-118.709,1e-07,0.178686,0.0959725
group_5494,-23.4359,1e-07,0.224369,0.52116
mreC,-119.46,0.00996274,0.187067,0.104217
tmk,-110.945,1e-07,0.130012,0.107807
group_7095,-19.237,1e-07,0.666037,1
papA,-14.2008,1e-07,0.235368,0.530136
group_4049_1,-32.7195,1e-07,0.229117,0.523132
traM_1_1,-93.2058,1e-07,0.349232,0.430424
group_1012,-22.5809,1e-07,0.281879,0.501067
lpxA,-76.3503,1e-07,0.18525,0.0551441
group_5579_6,-32.5662,1e-07,0.153796,0.171476
group_4102_1,-13.8243,1e-07,0.390275,0.443041
group_2541_2,-18.2725,1e-07,0.339821,0.469862
group_6114_2,-80.2376,1e-07,0.161806,0.0433644
group_2720_1,-29.5395,1e-07,0.810196,1
group_2365_3,-119.122,1e-07,0.311354,0.488999
group_5397,-81.1203,1e-07,0.241882,0.239527
group_10887,-22.1433,1e-07,0.270786,0.249986
group_2449_2,-41.6359,1e-07,0.202801,0.245769
group_2502_1,-105.298,1e-07,0.313881,0.493386
group_2979_4,-14.1845,1e-07,0.254715,0.523767
group_3729,-22.5882,1e-07,0.452987,0.342519
def_1,-29.5935,1e-07,0.423538,1
group_10811_1,-106.523,1e-07,0.214211,0.461136
group_7291_2,-14.2017,1e-07,0.231866,0.531123
bin3_2,-25.7989,1e-07,0.225171,0.523756
group_8326_1,-20.5813,1e-07,0.199156,0.524418
group_4181_4,-5.91314,0.1,0.2,0.1
rfbB,-169.285,1e-07,0.368093,0.404673
dhaK_1,-14.6082,1e-07,0.248044,1e-07
group_3137_5,-38.4338,1e-07,0.282448,0.15118
group_8364_2,-28.7957,1e-07,0.266862,0.517044
group_3530,-11.4037,1e-07,0.566502,1e-07
group_3108,-15.3034,1e-07,0.194352,0.51273
rtcB_2,-87.4913,1e-07,0.247837,0.153519
group_7042_2,-18.7281,1e-07,0.311289,0.500103
group_8457,-14.2125,1e-07,0.227122,0.532039
group_978_5,-352.084,1e-07,0.277641,0.562623
group_2695_8,-28.561,1e-07,0.25638,0.513405
group_4158_12,-46.2388,1e-07,0.342835,0.464149
group_2244_4,-117.216,1e-07,0.27449,0.225913
group_2088,-13.9183,1e-07,0.396938,0.434256
cmoM,-132.152,1e-07,0.20459,0.160039
group_2012,-49.7385,1e-07,0.339299,0.0572495
group_9003,-14.2114,1e-07,0.252363,0.524113
group_4909_1,-25.0084,0.0106384,0.202816,0.275579
group_11920,-20.5129,1e-07,0.209023,0.523566
yadV_2_1_1,-4.5326,1e-07,1e-07,1e-07
group_4441_3,-157.809,1e-07,0.376257,0.497257
rhsB,-35.3593,1e-07,0.258091,0.498118
group_3556_5,-25.9699,1e-07,0.402417,0.399942
group_10684_1,-13.9801,1e-07,0.377925,0.449548
cas6f,-13.4869,0.1,0.2,0.1
group_3883_1,-84.0422,1e-07,0.292128,0.121892
group_780_1,-87.4966,1e-07,0.259682,0.522631
ybeT,-79.9048,1e-07,0.2713,0.0982617
group_594,-107.33,1e-07,0.236555,0.521117
ydfO,-41.6272,1e-07,0.0402729,0.0412958
group_1883,-45.3008,1e-07,0.199009,0.0849443
group_7924_4,-15.824,1e-07,0.464407,0.248006
group_2549,-45.1953,0.0622536,0.216035,0.172304
acrR_2,-94.1158,1e-07,0.173651,0.0876453
group_5668_7,-11.1123,0.1,0.2,0.1
acpS,-53.2103,1e-07,0.0455847,0.0424276
tfaE_2_3,-155.435,1e-07,0.224244,0.53906
pncC_1,-124.11,1e-07,0.234919,0.109341
vgrG1_2_4,-23.7762,1e-07,0.260927,0.221209
rhsD_1,-14.6774,1e-07,0.474489,1e-07
group_2034,-24.2086,1e-07,0.846593,1
group_8215_1,-10.3185,1e-07,0.142315,1e-07
group_11852,-15.261,0.1,0.2,0.1
fliG,-139.469,1e-07,0.199278,0.176161
group_11513_2,-14.0207,1e-07,0.348589,0.472042
group_6259,-26.9578,1e-07,0.154163,0.122555
group_2207_1,-114.713,1e-07,0.355039,0.428765
group_2263_2,-20.398,1e-07,0.293013,0.18544
group_991_1,-20.2737,1e-07,0.186175,0.0444417
epsD_1_1,-152.208,1e-07,0.217652,0.530041
patA,-137.172,1e-07,0.199417,0.11955
dctM_1_1,-20.2891,1e-07,0.23378,1e-07
group_7601_3,-13.9573,1e-07,0.388203,0.441056
group_3988_2,-28.3153,1e-07,0.219215,0.257353
yfcR_4,-10.0101,0.1,0.2,0.1
fnr,-134.991,1e-07,0.16798,0.13129
group_5513_3,-19.4475,1e-07,0.305408,0.0800045
group_4246,-42.6955,1e-07,0.51307,1e-07
group_7612,-14.2389,1e-07,0.22072,0.533212
lsrD,-29.8362,1e-07,0.264434,0.50257
group_8963,-31.3647,1e-07,0.200252,0.226877
group_4501,-19.3271,1e-07,0.565264,1
nusA,-99.0359,1e-07,0.199114,0.0670382
group_2956_1,-60.1994,1e-07,0.337249,0.466749
cfaB,-46.8387,1e-07,0.0635539,0.0668312
group_5150_1,-31.1776,1e-07,0.111545,0.041863
group_3747,-11.3016,1e-07,0.544143,1e-07
group_2624,-18.0155,1e-07,0.280245,0.082809
group_3990,-38.8467,1e-07,0.232457,0.527351
manC1,-204.317,1e-07,0.355824,0.484028
group_6224_3,-19.3823,1e-07,0.525083,1
group_876_1,-167.052,1e-07,0.423812,0.181193
group_2364_9,-124.624,1e-07,0.231277,0.113993
group_4650,-33.0401,1e-07,0.312441,0.126194
group_3392_3,-12.4969,1e-07,0.476823,0.0128655
group_5750_13,-36.9868,1e-07,0.499598,0.0263082
group_4419_5,-13.9573,1e-07,0.387925,0.441298
group_15227,-14.2193,1e-07,0.245749,0.526153
group_2687_4,-185.054,1e-07,0.253961,0.514924
group_7015,-43.0019,1e-07,0.196082,0.536443
tcpE_2,-14.1711,1e-07,0.258382,0.522973
group_3012,-84.9,1e-07,0.328917,0.476015
group_3296_1,-12.9552,0.1,0.2,0.1
group_6826,-48.2027,1e-07,0.319958,0.487191
group_7678,-29.0074,1e-07,0.349062,0.472533
group_3989_2,-65.5047,1e-07,0.300947,0.0268417
group_4762_5,-53.9123,1e-07,0.234492,0.176866
group_10942,-12.9344,0.1,0.2,0.1
group_1435,-130.859,1e-07,0.369537,1
frdB,-84.2715,1e-07,0.150535,0.0722591
group_7942_2,-14.2156,1e-07,0.226216,0.53219
pagP_2,-14.2393,1e-07,0.223454,0.532486
group_10173,-90.0705,1e-07,0.240819,0.52399
group_5924,-14.4527,1e-07,0.476718,1e-07
ybhK,-110.042,1e-07,0.131048,0.105723
group_5380_1,-32.498,1e-07,0.214059,0.528078
group_9005,-102.626,1e-07,0.279664,0.520021
group_1889_1,-37.5546,1e-07,0.287548,0.195636
group_11419_1,-9.85611,0.1,0.2,0.1
group_528_1,-64.6708,1e-07,0.208888,0.524583
group_5309_3,-19.288,1e-07,0.637037,1
fdtB_3,-21.3128,1e-07,0.496005,0.167084
group_779_1,-21.6995,1e-07,0.404516,0.380545
group_11873_1,-15.261,0.1,0.2,0.1
group_8154_2,-18.6638,1e-07,0.451767,0.368423
group_4675_8,-71.6383,1e-07,0.305031,0.0565378
ygdR_2,-107.801,1e-07,0.21537,0.0936198
group_5353,-14.2156,1e-07,0.226216,0.53219
group_3150_1,-29.2637,1e-07,0.330352,0.487038
group_4158_6,-17.5851,0.00174518,0.23934,0.266192
group_710,-22.3293,1e-07,0.270701,0.505051
group_5515,-22.5637,1e-07,0.375983,0.221719
group_2329_13,-133.186,1e-07,0.282735,0.510426
dapB,-117.689,1e-07,0.152421,0.0921496
group_3935_1,-14.6489,0.1,0.2,0.1
group_5522_1,-22.8447,1e-07,0.489223,0.283963
plsB,-158.068,1e-07,0.222589,0.22537
group_981,-196.563,1e-07,0.220671,0.521532
group_910,-68.8478,1e-07,0.417993,0.350604
group_3664,-56.3013,1e-07,0.478044,0.206696
group_9783_1,-87.7274,1e-07,0.406577,0.381897
pldA,-93.975,1e-07,0.085212,0.11223
group_4957,-67.2187,1e-07,0.268643,0.5084
otsA,-112.237,1e-07,0.216178,0.222421
group_3437,-95.3662,1e-07,0.245099,0.539814
group_3779_11,-45.1053,1e-07,0.240982,0.259299
group_11895_2,-24.8383,1e-07,0.411781,0.1449
group_12452,-42.0214,1e-07,0.382188,0.432903
group_2863_4,-32.8539,1e-07,0.33919,0.475943
group_5654_7,-56.9254,1e-07,0.283081,0.189189
ycbV_2,-5.90195,0.1,0.2,0.1
group_1022_1,-21.3307,1e-07,0.136156,0.149768
hybO,-133.945,1e-07,0.234258,0.149323
group_4243_2,-59.433,1e-07,0.28858,0.49508
group_445,-59.402,1e-07,0.262932,0.21879
entH,-112.313,1e-07,0.194179,0.107496
group_6592_2,-10.5981,1e-07,0.419237,1e-07
group_1454_1,-10.8614,0.1,0.2,0.1
group_6381,-39.7482,1e-07,0.20273,0.523372
group_8006,-27.1585,1e-07,0.526298,0.176808
group_4648,-24.0265,1e-07,0.277132,0.51771
ugpA_2,-34.8245,1e-07,0.297997,0.0470491
group_817_10,-43.7125,1e-07,0.466902,1e-07
group_3015,-55.8888,1e-07,0.266188,0.512682
group_2189_8,-68.7655,1e-07,0.279286,0.199873
group_9490,-11.4061,1e-07,0.543149,1e-07
group_7993_2,-141.874,1e-07,0.271226,0.128792
group_15036,-14.2107,1e-07,0.251857,0.524402
group_11358,-49.4595,1e-07,0.561772,0.929785
afaE3,-14.2434,1e-07,0.218817,0.533505
fruK_2,-67.1513,1e-07,0.212353,0.157586
yjgN_1_1_1,-5.91314,0.1,0.2,0.1
group_12535,-43.7908,1e-07,0.315433,0.0558363
group_9368,-9.94097,0.1,0.2,0.1
group_3465_6,-9.84565,0.1,0.2,0.1
group_3429_9,-45.8459,1e-07,0.169458,0.533995
fliE,-120.446,1e-07,0.147685,0.142946
group_6054,-87.0081,1e-07,0.257116,0.209999
group_10789_2,-38.9533,1e-07,0.26147,0.506518
ispG,-87.1252,1e-07,0.0851135,0.0777642
wbbD,-14.2077,1e-07,0.229148,0.531656
garP_1,-108.07,1e-07,0.0833514,0.153749
group_773_9,-23.8433,1e-07,0.512638,0.175187
group_3906_12,-19.7889,1e-07,0.394487,0.380932
epsM_3,-28.5351,1e-07,0.53822,0.0953772
group_2359_1,-19.3834,1e-07,0.523451,1
group_2448_4,-15.1727,1e-07,0.251008,0.244462
yraH,-52.8471,1e-07,0.17229,0.0876114
group_3696_1,-122.284,1e-07,0.258005,0.50663
group_5259_3,-154.134,1e-07,0.306531,0.170912
group_186_1,-247.448,1e-07,0.385991,0.460728
mhpD,-80.4762,1e-07,0.204547,0.0808617
tdcC,-108.465,1e-07,0.233502,0.0587783
group_6901,-58.1855,1e-07,0.259327,0.505441
fic_2,-38.5098,1e-07,0.264927,0.497685
group_10140,-28.1112,1e-07,0.376201,0.444702
lysO,-77.7631,1e-07,0.122497,0.0745587
ybgC,-20.1299,1e-07,0.0113468,0.0111838
group_2199_3,-48.9382,1e-07,0.244076,0.250519
group_7705_1,-34.1472,1e-07,0.360723,0.467806
cydA,-127.22,1e-07,0.20645,0.150919
atoE,-106.443,1e-07,0.248108,0.196646
group_2448,-73.0621,1e-07,0.387542,0.45612
group_3897,-45.929,1e-07,0.264434,0.503213
group_4959_2,-19.368,1e-07,0.539593,1
psuK_1_1,-63.4921,1e-07,0.198802,0.117876
dinI,-56.7385,1e-07,0.153992,0.0208109
group_5927,-14.2484,1e-07,0.21571,0.534052
group_7993_4,-44.3066,1e-07,0.268324,0.055347
group_6890_2,-29.524,1e-07,0.660124,1
group_6958,-24.5152,1e-07,0.540254,1
traC_3,-39.1302,1e-07,0.761964,1
group_5001_2,-65.9237,1e-07,0.272285,0.503028
yedY1_1,-22.9472,1e-07,0.269349,0.0425069
group_6830_6,-36.8414,1e-07,0.421255,0.378514
pduD,-50.0334,1e-07,0.540223,0.0301412
group_525,-159.725,1e-07,0.395562,0.436207
group_6494,-33.1131,1e-07,0.241024,0.524816
group_3194_5,-113.55,1e-07,0.289041,0.0389573
group_3195_1,-48.1224,1e-07,0.0626616,0.0352598
group_6302_1,-11.4061,1e-07,0.543149,1e-07
group_6836,-14.2192,1e-07,0.2461,0.526028
group_7264,-14.2156,1e-07,0.226202,0.532193
group_285_1,-45.9581,1e-07,0.180711,0.53249
neo,-77.6328,1e-07,0.251199,0.050586
group_2852_2,-10.3396,0.1,0.2,0.1
group_1075_2,-19.3178,1e-07,0.577759,1
group_4014,-24.5342,1e-07,0.50104,1
focA,-123.274,1e-07,0.255805,0.0957975
degQ,-120.359,1e-07,0.198827,0.109737
group_2287,-57.1813,1e-07,0.54639,0.117511
group_4626_2,-19.2411,1e-07,0.787179,1
group_6611,-18.7373,1e-07,0.516247,0.116142
group_5750_11,-134.818,1e-07,0.337921,0.512345
group_9260_2,-13.9754,1e-07,0.13613,1e-07
fdrA_2_1,-142.748,1e-07,0.199971,0.240473
group_11816_1,-30.5343,1e-07,0.2709,0.505635
group_4871,-50.3915,1e-07,0.277332,0.208881
group_7874_1,-14.2478,1e-07,0.21617,0.533975
ydiF_1_2,-138.702,1e-07,0.214625,0.235095
group_3697,-38.2649,1e-07,0.218375,0.532367
group_5413,-25.2325,1e-07,0.494374,0.117886
stxA,-59.9881,1e-07,0.397303,0.339107
group_79_1,-19.3025,1e-07,0.638234,1
group_9148,-41.8458,1e-07,0.50414,1e-07
hpcE,-115.248,1e-07,0.392177,0.454322
group_3644_1,-22.1425,1e-07,0.405186,0.294092
phoQ,-120.185,1e-07,0.214851,0.152592
group_3531_4,-13.9573,1e-07,0.387925,0.441298
hpaB,-116.786,1e-07,0.264517,0.506452
group_934_6,-114.106,1e-07,0.285936,0.155499
group_4019_4,-57.0325,1e-07,0.259872,0.492449
group_5348_2,-20.4841,1e-07,0.233392,0.515683
group_2662,-41.1205,1e-07,0.261793,0.49788
rlmC,-142.218,1e-07,0.261486,0.161175
group_2026_4,-46.5073,1e-07,0.273767,0.187956
csgF,-54.1551,1e-07,0.182649,0.0435027
nadR_2,-15.1963,1e-07,0.303569,1e-07
group_3219,-48.3083,1e-07,0.364666,0.472043
group_1066_1,-35.1127,1e-07,0.556911,1e-07
group_7200_5,-43.1456,1e-07,0.242161,0.524038
gatA_1,-23.8317,1e-07,0.370774,0.44719
wcaJ_1,-205.921,1e-07,0.350521,0.408982
group_2861_6,-22.7563,1e-07,0.302535,0.117833
group_4068,-53.713,1e-07,0.294626,0.0161747
group_505,-22.1789,1e-07,0.424249,0.273924
group_5894,-38.7631,1e-07,0.417337,0.410741
group_1502_3,-14.7387,0.1,0.2,0.1
group_8210,-224.236,1e-07,0.239053,0.527608
group_4149,-86.3059,1e-07,0.222888,0.222312
group_3384_1,-40.4015,1e-07,0.215568,0.0456353
group_979_15,-34.892,1e-07,0.0561264,0.0617082
group_4736,-15.253,0.022748,0.18954,0.280953
group_6865,-28.0687,1e-07,0.456871,0.360182
group_3844_1,-20.3198,1e-07,0.222763,0.2425
group_6823_3,-14.2091,1e-07,0.229797,0.531464
lpxB,-131.715,1e-07,0.144469,0.156483
tfaE_2_6,-24.1091,1e-07,0.429538,0.251825
rbsB_1_3,-13.4899,1e-07,0.499244,0.287773
group_4616_1,-26.0824,1e-07,0.273723,0.218284
group_4244,-41.32,1e-07,0.488915,0.103312
group_6813_4,-14.205,1e-07,0.230813,0.531325
group_8431,-22.2274,1e-07,0.455172,0.219737
traD_1_1,-24.4696,1e-07,0.589754,1
mak_2,-48.6274,1e-07,0.147318,0.187627
group_11294,-14.7585,0.1,0.2,0.1
group_4263,-14.2394,1e-07,0.220491,0.533246
group_1675,-201.737,1e-07,0.362469,0.485342
group_1801_3,-195.51,1e-07,0.260432,0.517011
topB_2_3,-11.0226,1e-07,0.546512,1e-07
group_1321,-78.5566,1e-07,0.28744,0.116685
group_1454,-9.84565,0.1,0.2,0.1
group_3079,-14.2193,1e-07,0.245749,0.526153
group_4188,-20.2326,1e-07,0.576895,0.0499936
group_2889,-60.7129,1e-07,0.4067,0.407516
group_3429_10,-20.5357,1e-07,0.239495,0.512097
group_7624,-15.2777,1e-07,0.198854,0.512142
aer_2,-57.8651,1e-07,0.285196,0.113787
ulaB_2_1,-11.49,0.1,0.2,0.1
group_5693_2,-105.115,0.0129016,0.179129,0.191148
group_10527,-22.6375,1e-07,0.45956,0.21449
yfcR_3,-11.7812,0.1,0.2,0.1
group_1683_6,-78.0812,1e-07,0.303467,0.480921
cda,-31.5971,1e-07,0.245394,0.516601
papD_2_2,-13.6046,1e-07,0.524506,1e-07
group_4091_2,-180.228,0.00363946,0.234704,0.447145
group_7338,-108.462,1e-07,0.370273,0.428289
group_5404_3,-132.593,1e-07,0.283204,0.50184
group_9733_2,-14.2436,1e-07,0.218211,0.533641
galF,-194.771,1e-07,0.199882,0.555862
agp_2,-30.6139,1e-07,0.279377,0.227573
group_9208_1,-30.3148,1e-07,0.266988,0.510163
group_5126,-14.2193,1e-07,0.245749,0.526153
group_3439,-23.7666,1e-07,0.262225,0.177763
group_3665_4,-67.7543,0.032426,0.186128,0.52679
group_2301_1,-67.775,1e-07,0.251198,0.246458
group_3592_1,-28.5477,1e-07,0.162931,0.522209
group_5390,-18.7524,1e-07,0.320375,0.494558
group_4850_1,-11.1132,0.1,0.2,0.1
group_7110_1,-14.2137,1e-07,0.247968,0.525616
hisB,-217.236,1e-07,0.375588,0.456651
puuA,-95.4091,1e-07,0.244942,0.128698
fucK,-131.774,1e-07,0.236339,0.14763
group_6067,-68.5211,1e-07,0.265209,0.501677
rpsH,-83.696,1e-07,0.235515,0.0161403
group_4480_1,-75.2177,1e-07,0.246633,0.520349
flgD,-136.944,1e-07,0.229835,0.171316
group_2944_1,-30.467,1e-07,0.233041,0.00914758
group_4685_3,-36.6589,1e-07,0.246194,0.247159
group_8160,-19.3209,1e-07,0.57057,1
group_5229,-19.2241,1e-07,0.709572,1
tyrR,-104.775,1e-07,0.194169,0.0861143
group_4208,-22.2987,1e-07,0.559846,1e-07
group_3058,-65.6621,1e-07,0.252343,0.524983
adiA,-158.918,1e-07,0.218606,0.2307
papB_2_1,-39.8089,1e-07,0.244031,0.501914
group_6384_6,-26.3773,1e-07,0.234363,0.177477
group_697_1,-154.844,1e-07,0.237966,0.244319
group_4096,-24.3844,1e-07,0.643508,1
group_849_4,-89.0607,1e-07,0.354891,0.467571
group_9358,-12.94,0.1,0.2,0.1
group_1992,-24.4237,1e-07,0.827854,1
yadH,-90.1905,1e-07,0.20414,0.0425285
prtR,-45.8478,1e-07,0.206147,0.519664
group_446,-9.84565,0.1,0.2,0.1
group_5583,-14.2395,1e-07,0.220291,0.533283
group_1484,-25.7963,1e-07,0.235214,0.520357
group_308,-72.4903,1e-07,0.23316,0.251225
group_8558,-14.2061,1e-07,0.233174,0.530585
yhhQ,-139.355,1e-07,0.220881,0.125288
spaO_2_1,-9.84565,0.1,0.2,0.1
group_7701_2,-18.118,1e-07,0.49271,1e-07
group_3826_3,-32.3367,1e-07,0.469492,0.319059
group_874_3,-14.2085,1e-07,0.228673,0.531757
group_9768_5,-14.2396,1e-07,0.220185,0.533305
group_4058_3,-18.7071,1e-07,0.410286,0.418327
group_4410,-102.934,1e-07,0.236534,0.512067
group_2636_4,-83.6812,1e-07,0.235705,0.520657
dmsB_1,-115.749,1e-07,0.219233,0.210567
group_7902,-14.2203,1e-07,0.244924,0.526372
ais,-79.8043,0.0188012,0.100072,0.0561281
group_9874,-31.7848,1e-07,0.299187,0.468356
group_9394_1,-14.2409,1e-07,0.221918,0.532792
group_6981_2,-70.8798,1e-07,0.282982,0.188179
group_3701,-31.1144,0.0174374,0.202026,0.545734
kefC_3_2,-14.1955,1e-07,0.238039,0.529507
group_9371_1,-24.4558,1e-07,0.572054,1
group_6831_1,-39.9284,1e-07,0.346929,0.450564
group_656,-33.7229,1e-07,0.211644,0.264332
group_3010_2,-22.2107,1e-07,0.277287,0.207714
group_8223,-19.9182,1e-07,0.30464,0.471693
group_7572_1,-14.2409,1e-07,0.221918,0.532792
epsG,-130.418,1e-07,0.231268,0.246993
group_968,-23.6386,1e-07,0.200214,0.0502755
efeO,-155.341,1e-07,0.249187,0.193639
bshB1,-88.4625,1e-07,0.252134,0.0411627
group_935_3,-68.161,1e-07,0.244577,0.524565
group_5654_10,-22.3215,1e-07,0.536272,0.00917155
dppB_2,-38.7988,1e-07,0.169112,0.224334
group_10761,-17.5653,1e-07,0.242806,0.263987
group_4428,-23.9589,1e-07,0.324498,0.49374
ugpC_2_1,-96.3956,0.00584019,0.146878,0.0723095
group_4819_5,-19.2418,1e-07,0.655094,1
dtpA,-95.7946,1e-07,0.0871216,0.0883681
group_3956_1,-14.2163,1e-07,0.228745,0.531444
yraI,-32.9342,1e-07,0.0177836,0.0574426
group_1692,-21.947,1e-07,0.418763,0.380626
group_3745,-21.4031,1e-07,0.346711,0.428503
group_2526,-15.2952,0.00599336,0.217967,0.272224
group_4666_3,-38.966,1e-07,0.228558,0.52089
group_1009,-99.0557,1e-07,0.23459,0.518311
group_3344_1,-12.9459,1e-07,0.303418,1e-07
group_11615,-16.9515,1e-07,0.460732,1e-07
group_1614_1,-19.1705,1e-07,0.887416,1
group_3018_6,-14.2204,1e-07,0.24462,0.526452
ptrB,-153.531,1e-07,0.196002,0.241718
tmcA,-162.425,1e-07,0.260897,0.207768
group_5695_3,-28.9915,1e-07,0.388316,0.442924
hpaC,-114.634,1e-07,0.333639,0.494442
group_3528_7,-18.8521,1e-07,0.428891,0.0546532
leuA,-107.547,1e-07,0.158743,0.141881
tabA,-167.507,1e-07,0.321665,0.473948
group_4176,-175.974,1e-07,0.23318,0.523835
group_4682,-152.82,1e-07,0.320321,0.492916
ydcV_3,-134.272,1e-07,0.267872,0.105051
group_6203_1,-14.2446,1e-07,0.217582,0.533742
group_2358_5,-19.6765,1e-07,0.42747,0.301616
group_2622_3,-9.94609,1e-07,0.501631,1e-07
group_5911,-47.4553,1e-07,0.28148,0.015767
fadK,-139.15,1e-07,0.222589,0.20908
group_5016_4,-27.5799,1e-07,0.300284,0.494195
group_7590,-14.2485,1e-07,0.215585,0.534073
group_5381_1,-29.4718,1e-07,0.349116,0.445364
group_2945_4,-14.0635,1e-07,0.344366,0.474034
group_2622_7,-33.8138,1e-07,0.439829,0.326046
group_5448_6,-52.2864,1e-07,0.333367,0.487648
group_5035_3,-34.1113,1e-07,0.358432,0.469634
group_4139_3,-14.2018,1e-07,0.231865,0.531119
group_7081_3,-111.541,1e-07,0.273065,0.111957
group_4175_3,-14.2379,1e-07,0.221667,0.533019
group_3603,-62.6327,1e-07,0.289407,0.20653
group_7191_1,-24.3727,1e-07,0.741678,1
